customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
6188-UXBBR,False,Female,False,True,False,38,One year,True,Credit card (automatic),20.25,814.75,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6194-HBGQN,False,Male,False,False,False,51,One year,True,Credit card (automatic),81.15,4126.2,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
6195-MELTI,False,Male,False,False,False,57,One year,True,Mailed check,54.65,3134.7,True,No,DSL,No,Yes,No,Yes,No,No
6196-HBOBZ,False,Male,False,True,False,65,Two year,True,Electronic check,99.35,6347.55,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
6198-PNNSZ,False,Female,False,True,False,56,One year,False,Bank transfer (automatic),109.8,6109.65,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6198-RTPMF,False,Female,False,True,False,17,Month-to-month,False,Electronic check,92.6,1579.7,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
6198-ZFIOJ,False,Female,False,False,False,5,Month-to-month,False,Electronic check,75.6,402.5,True,Yes,Fiber optic,No,No,No,No,No,No
6199-IPCAO,False,Female,False,True,True,29,Two year,False,Mailed check,26.1,692.55,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6199-IWKGC,False,Female,True,True,False,46,One year,False,Electronic check,100.25,4753.85,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
6202-DYYFX,False,Female,False,False,False,22,One year,True,Credit card (automatic),76.0,1783.6,True,Yes,Fiber optic,No,No,No,No,No,No
6202-JVYEU,False,Male,False,False,False,9,One year,True,Electronic check,19.9,164.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6203-HBZPA,False,Male,False,False,False,52,Two year,False,Credit card (automatic),63.9,3334.95,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6204-IEUXJ,True,Female,False,False,False,3,Month-to-month,False,Credit card (automatic),80.1,217.55,True,No,Fiber optic,No,No,Yes,Yes,No,No
6207-WIOLX,True,Female,False,True,True,25,Month-to-month,True,Credit card (automatic),58.6,1502.65,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
6210-KBBPI,True,Male,True,False,False,9,Month-to-month,True,Credit card (automatic),99.45,919.4,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6211-WHMYA,False,Female,True,False,False,64,Month-to-month,True,Electronic check,43.85,2751.0,False,No phone service,DSL,No,Yes,No,Yes,Yes,No
6211-WWLTF,False,Male,False,True,False,63,Two year,False,Credit card (automatic),99.7,6330.4,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
6212-ATMLK,False,Female,False,False,False,50,Month-to-month,True,Electronic check,95.7,4729.75,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
6214-EDAKZ,True,Female,False,True,True,22,Month-to-month,False,Electronic check,55.15,1206.05,True,No,DSL,No,Yes,No,Yes,No,No
6215-NQCPY,False,Male,False,False,False,15,Month-to-month,True,Electronic check,99.7,1566.75,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6217-KDYWC,False,Male,False,False,True,57,Two year,True,Mailed check,19.6,1170.55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6217-TOWGS,False,Female,False,True,False,17,Month-to-month,True,Bank transfer (automatic),75.4,1322.55,True,Yes,DSL,No,Yes,No,No,Yes,Yes
6218-KNUBD,False,Male,False,False,False,6,Month-to-month,False,Electronic check,59.45,357.6,True,No,DSL,No,Yes,No,No,Yes,No
6221-AVQYL,True,Male,False,False,False,2,Month-to-month,True,Credit card (automatic),73.25,131.05,True,Yes,Fiber optic,No,No,No,No,No,No
6223-DHJGV,False,Female,False,False,False,42,One year,True,Mailed check,20.65,958.1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6227-FBDXH,False,Male,False,True,False,69,One year,False,Bank transfer (automatic),99.5,6841.45,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6227-HWPWX,True,Female,False,False,True,15,Month-to-month,False,Bank transfer (automatic),69.0,994.8,True,No,Fiber optic,No,No,No,No,No,No
6229-LSCKB,False,Male,True,False,False,6,Month-to-month,True,Electronic check,79.7,497.6,True,No,Fiber optic,No,No,No,No,Yes,No
6229-UOLQL,False,Male,False,True,True,56,One year,True,Mailed check,52.0,2884.9,False,No phone service,DSL,Yes,Yes,No,Yes,Yes,No
6230-BSUXY,True,Female,True,False,False,1,Month-to-month,True,Electronic check,85.0,85.0,True,No,Fiber optic,No,No,Yes,No,No,Yes
6231-WFGFH,False,Male,False,True,True,4,Month-to-month,True,Mailed check,20.5,77.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6233-HXJMX,False,Female,False,False,False,45,Month-to-month,True,Credit card (automatic),89.3,4192.15,True,Yes,Fiber optic,No,No,Yes,No,No,Yes
6234-PFPXL,False,Male,False,True,False,22,Month-to-month,False,Credit card (automatic),95.9,2234.95,True,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
6234-RAAPL,False,Female,False,True,True,72,Two year,False,Bank transfer (automatic),99.9,7251.7,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
6235-VDHOM,True,Female,True,False,False,5,Month-to-month,False,Electronic check,28.45,131.05,False,No phone service,DSL,No,Yes,No,No,No,No
6240-EURKS,True,Female,False,False,True,18,Month-to-month,True,Electronic check,35.0,553.0,False,No phone service,DSL,No,No,No,No,No,Yes
6242-FEGFD,False,Male,False,True,False,66,Two year,False,Mailed check,96.6,6424.25,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
6242-MBHPK,False,Female,True,True,False,23,Month-to-month,True,Electronic check,95.1,2326.05,True,No,Fiber optic,Yes,No,No,No,Yes,Yes
6242-SGYTS,False,Male,False,True,True,62,One year,True,Credit card (automatic),94.95,5791.85,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
6243-OZGFH,False,Female,False,False,False,23,Month-to-month,True,Electronic check,44.95,996.85,False,No phone service,DSL,No,No,No,No,Yes,Yes
6244-BESBM,False,Male,False,True,True,69,Two year,True,Credit card (automatic),95.2,6671.7,True,No,Fiber optic,No,No,No,Yes,Yes,Yes
6248-BSHKG,False,Male,False,True,True,61,One year,False,Mailed check,20.4,1226.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6248-TKCQV,False,Female,False,True,True,70,Two year,True,Bank transfer (automatic),80.6,5460.2,True,Yes,DSL,Yes,No,No,Yes,Yes,Yes
6250-CGGUN,False,Male,False,False,False,54,One year,False,Electronic check,84.4,4484.05,True,No,Fiber optic,Yes,No,Yes,Yes,No,No
6252-DFGTK,False,Female,False,True,False,37,One year,False,Credit card (automatic),68.1,2479.25,True,Yes,DSL,Yes,No,Yes,Yes,No,No
6253-GNHWH,False,Female,False,True,True,71,Two year,False,Mailed check,71.1,5224.95,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No
6253-WRFHY,False,Male,False,True,True,13,One year,True,Electronic check,64.75,877.35,True,No,DSL,No,No,No,No,Yes,Yes
6257-DTAYD,False,Male,False,True,False,71,Two year,True,Credit card (automatic),104.15,7365.3,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
6257-RJOHI,False,Male,False,False,False,4,Month-to-month,True,Mailed check,50.8,202.3,True,No,DSL,No,No,No,Yes,No,No
6258-NGCNG,False,Male,False,False,False,7,Month-to-month,False,Mailed check,23.5,173.0,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6258-PVZWJ,False,Male,False,True,False,68,Two year,True,Credit card (automatic),90.8,6302.85,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6259-WJQLC,False,Male,True,False,False,32,Month-to-month,True,Credit card (automatic),81.1,2619.25,True,Yes,Fiber optic,No,No,Yes,No,No,No
6260-ONULR,False,Male,False,False,False,1,Month-to-month,True,Mailed check,62.8,62.8,True,No,DSL,No,No,No,No,Yes,Yes
6260-XLACS,False,Male,False,False,False,4,One year,False,Mailed check,19.7,117.8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6261-LHRTG,False,Female,False,False,False,26,Month-to-month,True,Credit card (automatic),54.75,1406.9,True,No,DSL,No,Yes,Yes,No,No,No
6261-RCVNS,True,Female,False,False,False,42,One year,False,Credit card (automatic),73.9,3160.55,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes
6265-FRMTQ,False,Male,False,False,False,31,Two year,False,Bank transfer (automatic),20.4,609.1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6265-SXWBU,False,Male,False,True,True,69,One year,False,Credit card (automatic),95.75,6511.25,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
6266-QHOJZ,False,Female,False,False,False,65,One year,True,Electronic check,89.85,5844.65,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
6267-DCFFZ,False,Female,True,True,False,30,Month-to-month,True,Electronic check,90.05,2627.2,True,Yes,Fiber optic,No,Yes,No,No,Yes,No
6270-OMFIW,True,Male,False,True,False,60,One year,True,Electronic check,94.4,5610.25,True,No,Fiber optic,No,Yes,No,No,Yes,Yes
6275-YDUVO,True,Female,False,False,False,2,Month-to-month,True,Mailed check,86.2,178.7,True,No,Fiber optic,No,No,Yes,No,No,Yes
6278-FEPBZ,False,Female,False,False,False,9,Month-to-month,False,Mailed check,20.25,186.15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6281-FKEWS,False,Female,False,False,False,44,One year,True,Electronic check,49.05,2265.0,False,No phone service,DSL,No,No,Yes,No,Yes,Yes
6283-GITPX,False,Male,False,False,True,71,Two year,True,Credit card (automatic),76.9,5522.7,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No
6284-AHOOQ,True,Male,True,False,False,22,Month-to-month,True,Bank transfer (automatic),90.5,1910.6,True,Yes,Fiber optic,No,No,No,Yes,Yes,No
6284-KMNUF,False,Female,False,True,False,56,One year,True,Electronic check,98.0,5270.6,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6285-FTQBF,False,Male,False,True,True,72,Two year,False,Credit card (automatic),25.55,1867.7,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6286-SUUWT,False,Male,False,False,False,1,Month-to-month,False,Mailed check,19.95,19.95,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6286-ZHAOK,False,Female,False,True,True,20,Month-to-month,True,Bank transfer (automatic),25.55,507.4,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6288-CHQJB,False,Female,False,True,True,54,Two year,False,Bank transfer (automatic),69.95,3871.85,True,No,DSL,Yes,No,Yes,Yes,No,Yes
6288-LBEAR,False,Female,False,False,False,23,Month-to-month,True,Mailed check,79.1,1783.75,True,No,Fiber optic,No,Yes,No,Yes,No,No
6289-CPNLD,True,Male,False,True,True,33,One year,True,Mailed check,73.9,2405.05,True,No,DSL,No,No,Yes,Yes,Yes,Yes
6292-TOSSS,False,Male,False,False,False,50,Two year,False,Bank transfer (automatic),24.9,1195.25,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6295-OSINB,False,Male,False,True,False,72,Two year,True,Electronic check,109.65,7880.25,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6296-DDOOR,False,Female,False,False,False,19,One year,False,Electronic check,58.2,1045.25,True,No,DSL,No,Yes,No,No,Yes,No
6297-NOOPG,False,Female,False,True,False,70,Two year,True,Electronic check,110.5,7752.05,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6298-QDFNH,True,Male,False,False,False,22,Month-to-month,True,Electronic check,79.35,1730.35,True,Yes,Fiber optic,No,Yes,No,No,No,No
6300-BWMJX,False,Female,False,True,False,59,Month-to-month,False,Electronic check,93.35,5386.5,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
6302-JGYRJ,True,Male,False,False,True,31,One year,True,Mailed check,79.45,2587.7,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes
6303-KFWSL,False,Female,False,False,False,29,One year,True,Electronic check,55.25,1620.2,True,Yes,DSL,No,Yes,No,No,No,No
6304-IJFSQ,True,Male,False,False,False,3,Month-to-month,True,Mailed check,49.9,130.1,True,No,DSL,No,Yes,No,No,No,No
6305-YLBMM,True,Male,False,False,False,69,One year,True,Bank transfer (automatic),104.05,7262.0,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6308-CQRBU,False,Female,False,True,False,71,Two year,False,Electronic check,109.25,7707.7,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6311-UEUME,True,Female,False,False,False,29,Month-to-month,True,Electronic check,78.9,2384.15,True,No,Fiber optic,No,No,No,No,Yes,No
6313-GIDIT,True,Male,True,False,False,53,Month-to-month,True,Electronic check,54.45,2854.55,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
6317-YPKDH,True,Female,False,False,False,1,Month-to-month,False,Bank transfer (automatic),29.95,29.95,False,No phone service,DSL,No,Yes,No,No,No,No
6319-IEJWJ,True,Male,False,True,True,20,Month-to-month,True,Electronic check,90.2,1776.55,True,No,Fiber optic,No,No,No,No,Yes,Yes
6319-QSUSR,False,Female,False,False,True,11,Month-to-month,False,Credit card (automatic),19.7,216.2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6322-HRPFA,False,Male,False,True,True,49,Month-to-month,False,Credit card (automatic),59.6,2970.3,True,No,DSL,Yes,Yes,No,Yes,No,No
6322-PJJDJ,False,Male,False,True,False,49,Two year,True,Electronic check,94.8,4690.65,True,No,Fiber optic,No,Yes,No,No,Yes,Yes
6323-AYBRX,True,Male,False,False,False,59,Two year,False,Mailed check,19.35,1099.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6326-MTTXK,True,Male,False,False,False,8,Month-to-month,False,Electronic check,100.85,819.55,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6328-ZPBGN,True,Female,True,False,False,11,Month-to-month,True,Bank transfer (automatic),95.15,997.65,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
6330-JKLPC,True,Male,False,True,False,11,Month-to-month,True,Bank transfer (automatic),80.5,896.9,True,Yes,Fiber optic,No,Yes,No,No,No,No
6331-EWIEB,True,Male,False,False,False,20,Month-to-month,True,Electronic check,85.25,1734.5,True,Yes,Fiber optic,No,No,No,No,Yes,No
6331-LWDTQ,True,Male,False,False,False,10,Month-to-month,True,Credit card (automatic),72.15,794.25,True,Yes,DSL,No,No,No,No,Yes,Yes
6332-FBZRI,False,Male,False,True,True,67,One year,True,Credit card (automatic),69.35,4653.25,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No
6333-YDVLT,False,Male,False,False,False,65,One year,True,Credit card (automatic),110.0,7138.65,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6338-AVWCY,True,Male,False,False,False,3,Month-to-month,True,Mailed check,40.15,130.75,False,No phone service,DSL,No,No,Yes,No,Yes,No
6339-DKLMK,False,Female,False,False,False,13,Month-to-month,True,Electronic check,31.65,389.95,False,No phone service,DSL,No,Yes,No,No,No,No
6339-RZCBJ,False,Male,False,False,False,48,Two year,False,Credit card (automatic),78.9,3771.5,True,No,DSL,No,Yes,Yes,Yes,Yes,Yes
6339-TBELP,False,Male,False,False,False,71,Two year,True,Credit card (automatic),86.4,6172.0,True,Yes,Fiber optic,No,No,Yes,Yes,No,No
6339-YPSAH,False,Male,False,False,False,9,Month-to-month,True,Electronic check,73.8,704.3,True,No,Fiber optic,No,No,Yes,No,No,No
6340-DACFT,False,Female,False,True,True,50,Two year,False,Credit card (automatic),20.55,1070.25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6341-AEVKX,False,Female,False,True,False,62,One year,True,Electronic check,104.3,6613.65,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6341-JVQGF,False,Female,False,True,True,31,One year,True,Mailed check,81.15,2545.75,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes
6344-SFJVH,False,Female,False,False,False,20,Month-to-month,False,Credit card (automatic),24.9,505.95,False,No phone service,DSL,No,No,No,No,No,No
6345-FZOQH,False,Male,False,True,False,69,Two year,False,Mailed check,19.9,1363.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6345-HOVES,False,Male,False,False,False,34,Month-to-month,True,Bank transfer (automatic),25.05,852.7,False,No phone service,DSL,No,No,No,No,No,No
6345-ULYRW,True,Male,True,True,False,44,One year,False,Mailed check,88.4,3912.9,True,Yes,Fiber optic,No,Yes,No,No,No,Yes
6347-DCUIK,True,Male,False,False,False,10,Month-to-month,True,Mailed check,74.15,811.8,True,Yes,Fiber optic,No,No,No,No,No,No
6348-SNFUS,False,Male,False,True,True,72,Two year,True,Credit card (automatic),55.45,4179.2,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
6349-JDHQP,False,Female,False,False,False,53,Two year,False,Credit card (automatic),19.85,1049.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6350-XFYGW,False,Male,True,False,False,4,Month-to-month,True,Electronic check,94.75,422.4,True,No,Fiber optic,No,No,Yes,No,Yes,Yes
6351-SCJKT,False,Male,False,False,False,3,Month-to-month,False,Mailed check,41.35,107.25,False,No phone service,DSL,Yes,No,Yes,Yes,No,No
6352-GIGGQ,False,Male,False,False,False,67,One year,True,Bank transfer (automatic),88.8,5903.15,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
